-33.44173239197041, -70.660465
-33.441767849067794, -70.65978957801666
-33.441873661180345, -70.65912480784147
-33.442048159587834, -70.65848117329722
-33.44228859234614, -70.65786882488516
-33.44259116768702, -70.65729741970551
-33.44295111381662, -70.65677596915936
-33.44336275416945, -70.65631269683327
-33.443819596931235, -70.65591490880857
-33.44431443741872, -70.65558887844007
-33.44483947170182, -70.65533974742144
-33.44538641967625, -70.65517144469761
-33.445946655645706, -70.65508662450316
-33.446511344354306, -70.65508662450316
-33.447071580323765, -70.65517144469761
-33.44761852829819, -70.65533974742144
-33.44814356258129, -70.65558887844007
-33.44863840306878, -70.65591490880857
-33.44909524583056, -70.65631269683327
-33.44950688618339, -70.65677596915936
-33.44986683231299, -70.65729741970551
-33.450169407653874, -70.65786882488516
-33.45040984041218, -70.65848117329722
-33.45058433881967, -70.65912480784147
-33.45069015093222, -70.65978957801666
-33.4507256080296, -70.660465
-33.45069015093222, -70.66114042198335
-33.45058433881967, -70.66180519215854
-33.45040984041218, -70.66244882670279
-33.450169407653874, -70.66306117511485
-33.44986683231299, -70.66363258029449
-33.44950688618339, -70.66415403084065
-33.44909524583056, -70.66461730316674
-33.44863840306878, -70.66501509119144
-33.44814356258129, -70.66534112155993
-33.44761852829819, -70.66559025257857
-33.447071580323765, -70.66575855530238
-33.446511344354306, -70.66584337549685
-33.445946655645706, -70.66584337549685
-33.44538641967625, -70.66575855530238
-33.44483947170182, -70.66559025257857
-33.44431443741872, -70.66534112155993
-33.443819596931235, -70.66501509119144
-33.44336275416945, -70.66461730316674
-33.44295111381662, -70.66415403084065
-33.44259116768702, -70.66363258029449
-33.44228859234614, -70.66306117511485
-33.442048159587834, -70.66244882670279
-33.441873661180345, -70.66180519215854
-33.441767849067794, -70.66114042198335
