-18.490686391970407, -70.3035
-18.490721849067796, -70.30290573181924
-18.490827661180344, -70.30232083560267
-18.49100215958783, -70.30175453551307
-18.49124259234613, -70.3012157624411
-18.49154516768702, -70.30071301315998
-18.491905113816618, -70.30025421632618
-18.49231675416944, -70.29984660743987
-18.49277359693123, -70.29949661473665
-18.493268437418713, -70.29920975781056
-18.493793471701814, -70.29899056056664
-18.49434041967624, -70.29884247987641
-18.494900655645704, -70.29876785106079
-18.4954653443543, -70.29876785106079
-18.496025580323764, -70.29884247987641
-18.49657252829819, -70.29899056056664
-18.49709756258129, -70.29920975781056
-18.497592403068776, -70.29949661473665
-18.498049245830565, -70.29984660743987
-18.498460886183388, -70.30025421632618
-18.498820832312987, -70.30071301315998
-18.499123407653876, -70.3012157624411
-18.499363840412176, -70.30175453551307
-18.49953833881966, -70.30232083560267
-18.49964415093221, -70.30290573181924
-18.499679608029595, -70.3035
-18.49964415093221, -70.30409426818076
-18.49953833881966, -70.30467916439733
-18.499363840412176, -70.30524546448694
-18.499123407653876, -70.3057842375589
-18.498820832312987, -70.30628698684002
-18.498460886183388, -70.30674578367382
-18.498049245830565, -70.30715339256014
-18.497592403068776, -70.30750338526335
-18.49709756258129, -70.30779024218944
-18.49657252829819, -70.30800943943336
-18.496025580323764, -70.30815752012359
-18.4954653443543, -70.30823214893921
-18.494900655645704, -70.30823214893921
-18.49434041967624, -70.30815752012359
-18.493793471701814, -70.30800943943336
-18.493268437418713, -70.30779024218944
-18.49277359693123, -70.30750338526335
-18.49231675416944, -70.30715339256014
-18.491905113816618, -70.30674578367382
-18.49154516768702, -70.30628698684002
-18.49124259234613, -70.3057842375589
-18.49100215958783, -70.30524546448694
-18.490827661180344, -70.30467916439733
-18.490721849067796, -70.30409426818076
