-37.23132978394081, -71.942299
-37.23140069813558, -71.94088316923714
-37.23161232236068, -71.93948966697117
-37.23196131917565, -71.93814046956527
-37.23244218469225, -71.93685685466852
-37.233047335374025, -71.93565906565463
-37.23376722763323, -71.93456599237186
-37.234590508338876, -71.93359487323887
-37.23550419386245, -71.9327610233845
-37.23649387483742, -71.93207759311908
-37.23754394340362, -71.93155536054611
-37.23863783935248, -71.93120256158528
-37.2397583112914, -71.93102476008696
-37.24088768870859, -71.93102476008696
-37.24200816064752, -71.93120256158528
-37.24310205659637, -71.93155536054611
-37.24415212516257, -71.93207759311908
-37.245141806137546, -71.9327610233845
-37.24605549166112, -71.93359487323887
-37.24687877236676, -71.93456599237186
-37.24759866462597, -71.93565906565463
-37.24820381530774, -71.93685685466852
-37.24868468082434, -71.93814046956527
-37.24903367763932, -71.93948966697117
-37.24924530186441, -71.94088316923714
-37.249316216059185, -71.942299
-37.24924530186441, -71.94371483076289
-37.24903367763932, -71.94510833302886
-37.24868468082434, -71.94645753043476
-37.24820381530774, -71.9477411453315
-37.24759866462597, -71.94893893434539
-37.24687877236676, -71.95003200762815
-37.24605549166112, -71.95100312676115
-37.245141806137546, -71.95183697661552
-37.24415212516257, -71.95252040688095
-37.24310205659637, -71.95304263945391
-37.24200816064752, -71.95339543841473
-37.24088768870859, -71.95357323991307
-37.2397583112914, -71.95357323991307
-37.23863783935248, -71.95339543841473
-37.23754394340362, -71.95304263945391
-37.23649387483742, -71.95252040688095
-37.23550419386245, -71.95183697661552
-37.234590508338876, -71.95100312676115
-37.23376722763323, -71.95003200762815
-37.233047335374025, -71.94893893434539
-37.23244218469225, -71.9477411453315
-37.23196131917565, -71.94645753043476
-37.23161232236068, -71.94510833302886
-37.23140069813558, -71.94371483076289
