-43.87290095985203, -73.74228000000001
-43.87307824533896, -73.73836958526867
-43.87360730590171, -73.73452084011363
-43.874479797939145, -73.73079446154509
-43.87568196173064, -73.72724921677911
-43.87719483843508, -73.72394101644349
-43.878994569083076, -73.72092203283373
-43.881052770847205, -73.7182398771248
-43.88333698465613, -73.71593684851449
-43.88581118709357, -73.71404926713976
-43.88843635850907, -73.71260690128643
-43.89117109838119, -73.71163249792568
-43.89397227822852, -73.71114142398058
-43.89679572177149, -73.71114142398058
-43.89959690161881, -73.71163249792568
-43.90233164149094, -73.71260690128643
-43.904956812906434, -73.71404926713976
-43.907431015343874, -73.71593684851449
-43.9097152291528, -73.7182398771248
-43.91177343091693, -73.72092203283373
-43.913573161564926, -73.72394101644349
-43.915086038269365, -73.72724921677911
-43.91628820206086, -73.73079446154509
-43.9171606940983, -73.73452084011363
-43.91768975466105, -73.73836958526867
-43.917867040147975, -73.74228000000001
-43.91768975466105, -73.74619041473133
-43.9171606940983, -73.75003915988637
-43.91628820206086, -73.75376553845491
-43.915086038269365, -73.75731078322089
-43.913573161564926, -73.76061898355651
-43.91177343091693, -73.76363796716628
-43.9097152291528, -73.7663201228752
-43.907431015343874, -73.76862315148551
-43.904956812906434, -73.77051073286026
-43.90233164149094, -73.77195309871357
-43.89959690161881, -73.77292750207432
-43.89679572177149, -73.77341857601942
-43.89397227822852, -73.77341857601942
-43.89117109838119, -73.77292750207432
-43.88843635850907, -73.77195309871357
-43.88581118709357, -73.77051073286026
-43.88333698465613, -73.76862315148551
-43.881052770847205, -73.7663201228752
-43.878994569083076, -73.76363796716628
-43.87719483843508, -73.76061898355651
-43.87568196173064, -73.75731078322089
-43.874479797939145, -73.75376553845491
-43.87360730590171, -73.75003915988637
-43.87307824533896, -73.74619041473133
