-33.0177453919704, -71.55171600000001
-33.01778084906779, -71.55104384504432
-33.017886661180334, -71.55038229037379
-33.01806115958783, -71.5497417691008
-33.01830159234613, -71.54913238262843
-33.018604167687016, -71.54856374134539
-33.018964113816615, -71.54804481306441
-33.01937575416944, -71.54758378159445
-33.019832596931224, -71.54718791767723
-33.02032743741871, -71.54686346432318
-33.02085247170181, -71.54661553835552
-33.021399419676236, -71.54644804971485
-33.021959655645695, -71.54636363979711
-33.022524344354295, -71.54636363979711
-33.02308458032376, -71.54644804971485
-33.02363152829819, -71.54661553835552
-33.02415656258128, -71.54686346432318
-33.024651403068766, -71.54718791767723
-33.02510824583056, -71.54758378159445
-33.02551988618338, -71.54804481306441
-33.02587983231298, -71.54856374134539
-33.02618240765387, -71.54913238262843
-33.02642284041217, -71.5497417691008
-33.02659733881966, -71.55038229037379
-33.02670315093221, -71.55104384504432
-33.02673860802959, -71.55171600000001
-33.02670315093221, -71.5523881549557
-33.02659733881966, -71.55304970962622
-33.02642284041217, -71.5536902308992
-33.02618240765387, -71.55429961737158
-33.02587983231298, -71.55486825865462
-33.02551988618338, -71.5553871869356
-33.02510824583056, -71.55584821840556
-33.024651403068766, -71.55624408232278
-33.02415656258128, -71.55656853567683
-33.02363152829819, -71.55681646164449
-33.02308458032376, -71.55698395028516
-33.022524344354295, -71.5570683602029
-33.021959655645695, -71.5570683602029
-33.021399419676236, -71.55698395028516
-33.02085247170181, -71.55681646164449
-33.02032743741871, -71.55656853567683
-33.019832596931224, -71.55624408232278
-33.01937575416944, -71.55584821840556
-33.018964113816615, -71.5553871869356
-33.018604167687016, -71.55486825865462
-33.01830159234613, -71.55429961737158
-33.01806115958783, -71.5536902308992
-33.017886661180334, -71.55304970962622
-33.01778084906779, -71.5523881549557
