-39.78840439197041, -73.217344
-39.78843984906779, -73.21661052565172
-39.788545661180336, -73.21588861863206
-39.78872015958783, -73.21518966384599
-39.78896059234613, -73.214524684228
-39.78926316768702, -73.21390416690392
-39.78962311381662, -73.21333789780262
-39.79003475416944, -73.21283480732609
-39.79049159693123, -73.21240282951169
-39.79098643741872, -73.21204877690761
-39.79151147170181, -73.21177823313491
-39.79205841967624, -73.21159546483051
-39.792618655645704, -73.21150335435972
-39.793183344354304, -73.21150335435972
-39.79374358032376, -73.21159546483051
-39.79429052829819, -73.21177823313491
-39.79481556258129, -73.21204877690761
-39.795310403068775, -73.21240282951169
-39.79576724583056, -73.21283480732609
-39.796178886183384, -73.21333789780262
-39.79653883231298, -73.21390416690392
-39.79684140765387, -73.214524684228
-39.79708184041217, -73.21518966384599
-39.797256338819665, -73.21588861863206
-39.79736215093221, -73.21661052565172
-39.7973976080296, -73.217344
-39.79736215093221, -73.21807747434828
-39.797256338819665, -73.21879938136792
-39.79708184041217, -73.21949833615399
-39.79684140765387, -73.22016331577198
-39.79653883231298, -73.22078383309608
-39.796178886183384, -73.22135010219738
-39.79576724583056, -73.2218531926739
-39.795310403068775, -73.22228517048829
-39.79481556258129, -73.22263922309237
-39.79429052829819, -73.22290976686509
-39.79374358032376, -73.22309253516949
-39.793183344354304, -73.22318464564027
-39.792618655645704, -73.22318464564027
-39.79205841967624, -73.22309253516949
-39.79151147170181, -73.22290976686509
-39.79098643741872, -73.22263922309237
-39.79049159693123, -73.22228517048829
-39.79003475416944, -73.2218531926739
-39.78962311381662, -73.22135010219738
-39.78926316768702, -73.22078383309608
-39.78896059234613, -73.22016331577198
-39.78872015958783, -73.21949833615399
-39.788545661180336, -73.21879938136792
-39.78843984906779, -73.21807747434828
