-20.266003391970404, -70.10772200000001
-20.26603884906779, -70.10712121758104
-20.266144661180338, -70.10652990985972
-20.266319159587823, -70.10595740211203
-20.266559592346123, -70.10541272312716
-20.266862167687012, -70.10490446281807
-20.267222113816615, -70.10444063675344
-20.267633754169438, -70.1040285597474
-20.268090596931224, -70.10367473050052
-20.26858543741871, -70.10338472911135
-20.269110471701808, -70.10316312907506
-20.269657419676236, -70.10301342515659
-20.270217655645702, -70.10293797827617
-20.270782344354295, -70.10293797827617
-20.271342580323758, -70.10301342515659
-20.271889528298185, -70.10316312907506
-20.272414562581286, -70.10338472911135
-20.272909403068773, -70.10367473050052
-20.27336624583056, -70.1040285597474
-20.27377788618338, -70.10444063675344
-20.274137832312984, -70.10490446281807
-20.27444040765387, -70.10541272312716
-20.27468084041217, -70.10595740211203
-20.274855338819656, -70.10652990985972
-20.274961150932203, -70.10712121758104
-20.274996608029593, -70.10772200000001
-20.274961150932203, -70.10832278241897
-20.274855338819656, -70.10891409014029
-20.27468084041217, -70.10948659788798
-20.27444040765387, -70.11003127687285
-20.274137832312984, -70.11053953718194
-20.27377788618338, -70.11100336324657
-20.27336624583056, -70.1114154402526
-20.272909403068773, -70.11176926949949
-20.272414562581286, -70.11205927088866
-20.271889528298185, -70.11228087092495
-20.271342580323758, -70.11243057484342
-20.270782344354295, -70.11250602172383
-20.270217655645702, -70.11250602172383
-20.269657419676236, -70.11243057484342
-20.269110471701808, -70.11228087092495
-20.26858543741871, -70.11205927088866
-20.268090596931224, -70.11176926949949
-20.267633754169438, -70.1114154402526
-20.267222113816615, -70.11100336324657
-20.266862167687012, -70.11053953718194
-20.266559592346123, -70.11003127687285
-20.266319159587823, -70.10948659788798
-20.266144661180338, -70.10891409014029
-20.26603884906779, -70.10832278241897
