-34.18409739197041, -70.752047
-34.184132849067794, -70.75136569007955
-34.184238661180345, -70.75069512482352
-34.184413159587834, -70.75004587944662
-34.18465359234614, -70.74942819293624
-34.18495616768702, -70.74885180657765
-34.18531611381662, -70.74832581032805
-34.18572775416945, -70.74785849946252
-34.186184596931234, -70.74745724375254
-34.18667943741872, -70.74712837124038
-34.18720447170182, -70.746877068442
-34.187751419676246, -70.74670729855266
-34.188311655645705, -70.74662173894494
-34.188876344354306, -70.74662173894494
-34.189436580323765, -70.74670729855266
-34.18998352829819, -70.746877068442
-34.19050856258129, -70.74712837124038
-34.19100340306878, -70.74745724375254
-34.19146024583056, -70.74785849946252
-34.191871886183385, -70.74832581032805
-34.19223183231299, -70.74885180657765
-34.19253440765387, -70.74942819293624
-34.19277484041218, -70.75004587944662
-34.192949338819666, -70.75069512482352
-34.19305515093222, -70.75136569007955
-34.1930906080296, -70.752047
-34.19305515093222, -70.75272830992046
-34.192949338819666, -70.75339887517647
-34.19277484041218, -70.75404812055339
-34.19253440765387, -70.75466580706377
-34.19223183231299, -70.75524219342236
-34.191871886183385, -70.75576818967195
-34.19146024583056, -70.75623550053749
-34.19100340306878, -70.75663675624746
-34.19050856258129, -70.75696562875963
-34.18998352829819, -70.757216931558
-34.189436580323765, -70.75738670144733
-34.188876344354306, -70.75747226105507
-34.188311655645705, -70.75747226105507
-34.187751419676246, -70.75738670144733
-34.18720447170182, -70.757216931558
-34.18667943741872, -70.75696562875963
-34.186184596931234, -70.75663675624746
-34.18572775416945, -70.75623550053749
-34.18531611381662, -70.75576818967195
-34.18495616768702, -70.75524219342236
-34.18465359234614, -70.75466580706377
-34.184413159587834, -70.75404812055339
-34.184238661180345, -70.75339887517647
-34.184132849067794, -70.75272830992046
